PLAYER,YEAR,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
364JasonJ LaRueLaRueC364‌‌‌,2001,CIN,121,364,39,86,21,2,12,43,27,106,3,3,.236,.303,.404,.707
364IvalI GoodmanGoodmanRF364‌‌‌,1935,CIN,148,592,86,159,23,18,12,72,35,50,14,--,.269,.314,.429,.743
364ZackZ CozartCozartSS364‌‌‌,2013,CIN,151,567,74,144,30,3,12,63,26,102,0,0,.254,.284,.381,.665
364D'AngeloD JimenezJimenez2B364‌‌‌,2004,CIN,152,563,76,152,28,3,12,67,82,99,13,7,.270,.364,.394,.758
364TedT KluszewskiKluszewski1B364‌‌‌,1948,CIN,113,379,49,104,23,4,12,57,18,32,1,--,.274,.307,.451,.758
364BillyB WerberWerber3B364‌‌‌,1940,CIN,143,584,105,162,35,5,12,48,68,40,16,--,.277,.361,.416,.777
364ErnieE LombardiLombardiC364‌‌‌,1935,CIN,120,332,36,114,23,3,12,64,16,6,0,--,.343,.379,.539,.918
364DonD PavletichPavletichC364‌‌‌,1966,CIN,83,235,29,69,13,2,12,38,18,37,1,0,.294,.344,.519,.863
364JerryJ LynchLynchLF364‌‌‌,1962,CIN,114,288,41,81,15,4,12,57,24,38,3,3,.281,.335,.486,.821
364JakeJ DaubertDaubert1B364‌‌‌,1922,CIN,156,610,114,205,15,22,12,66,56,21,14,17,.336,.395,.492,.887
364LeeL MayMay1B364‌‌‌,1967,CIN,127,438,54,116,29,2,12,57,19,80,4,8,.265,.308,.422,.730
364PeteP RoseRoseLF364‌‌‌,1967,CIN,148,585,86,176,32,8,12,76,56,66,11,6,.301,.364,.444,.808
364BarryB LarkinLarkinSS364‌‌‌,1987,CIN,125,439,64,107,16,2,12,43,36,52,21,6,.244,.306,.371,.677
364RayR LamannoLamannoC364‌‌‌,1942,CIN,111,371,40,98,12,2,12,43,31,54,0,--,.264,.324,.404,.728
364PokeyP ReeseReese2B364‌‌‌,2000,CIN,135,518,76,132,20,6,12,46,45,86,29,3,.255,.319,.386,.705
364BretB BooneBoone2B364‌‌‌,1996,CIN,142,520,56,121,21,3,12,69,31,100,3,2,.233,.275,.354,.629
364BretB BooneBoone2B364‌‌‌,1994,CIN,108,381,59,122,25,2,12,68,24,74,3,4,.320,.368,.491,.859
364BarryB LarkinLarkinSS364‌‌‌,1988,CIN,151,588,91,174,32,5,12,56,41,24,40,7,.296,.347,.429,.776
364BrandonB PhillipsPhillips2B364‌‌‌,2015,CIN,148,588,69,173,19,2,12,70,27,68,23,3,.294,.328,.395,.723
364ChrisC SaboSabo3B364‌‌‌,1992,CIN,96,344,42,84,19,3,12,43,30,54,4,5,.244,.302,.422,.724
364IvalI GoodmanGoodmanRF364‌‌‌,1940,CIN,136,519,78,134,20,6,12,63,60,54,9,--,.258,.335,.389,.724
364IvalI GoodmanGoodmanRF364‌‌‌,1937,CIN,147,549,86,150,25,12,12,55,55,58,10,--,.273,.347,.428,.775
364ReggieR SandersSandersCF364‌‌‌,1992,CIN,116,385,62,104,26,6,12,36,48,98,16,7,.270,.356,.462,.818
364JasonJ LaRueLaRueC364‌‌‌,2002,CIN,113,353,42,88,17,1,12,52,27,117,1,2,.249,.324,.405,.729
364BarryB LarkinLarkinSS364‌‌‌,1992,CIN,140,533,76,162,32,6,12,78,63,58,15,4,.304,.377,.454,.831
364EdE BaileyBaileyC364‌‌‌,1959,CIN,121,379,43,100,13,0,12,40,62,53,2,0,.264,.370,.393,.763
364ErnieE LombardiLombardiC364‌‌‌,1936,CIN,121,387,42,129,23,2,12,68,19,16,1,--,.333,.375,.496,.871
364EddieE TaubenseeTaubenseeC364‌‌‌,1996,CIN,108,327,46,95,20,0,12,48,26,64,3,4,.291,.338,.462,.800
364ChrisC StynesStynes3B364‌‌‌,2000,CIN,119,380,71,127,24,1,12,40,32,54,5,2,.334,.386,.497,.883
364BarryB LarkinLarkinSS364‌‌‌,1999,CIN,161,583,108,171,30,4,12,75,93,57,30,8,.293,.390,.420,.810
364JeffJ BransonBranson3B364‌‌‌,1995,CIN,122,331,43,86,18,2,12,45,44,69,2,1,.260,.345,.435,.780
364SmokyS BurgessBurgessC364‌‌‌,1956,CIN,90,229,28,63,10,0,12,39,26,18,0,1,.275,.346,.476,.822
364TonyA PerezPerez1B364‌‌‌,1965,CIN,104,281,40,73,14,4,12,47,21,67,0,2,.260,.315,.466,.781
364AaronA BooneBoone3B364‌‌‌,2000,CIN,84,291,44,83,18,0,12,43,24,52,6,1,.285,.356,.471,.827
364RamonR HernandezHernandezC364‌‌‌,2011,CIN,91,298,28,84,13,0,12,36,23,41,0,0,.282,.341,.446,.787
364JohnnyJ BenchBench3B364‌‌‌,1983,CIN,110,310,32,79,15,2,12,54,24,38,0,1,.255,.308,.432,.740
364MarianoM DuncanDuncan2B364‌‌‌,1991,CIN,100,333,46,86,7,4,12,40,12,57,5,4,.258,.288,.411,.699
364DanD DriessenDriessen1B364‌‌‌,1983,CIN,122,386,57,107,17,1,12,57,75,51,6,4,.277,.390,.420,.810
364KenK GriffeyGriffeyRF364‌‌‌,1977,CIN,154,585,117,186,35,8,12,57,69,84,17,8,.318,.389,.467,.856
364BillyB MyersMyersSS364‌‌‌,1938,CIN,134,442,57,112,18,6,12,47,41,80,2,--,.253,.317,.403,.720
414JoeJ OliverOliverC414‌‌‌,1996,CIN,106,289,31,70,12,1,11,46,28,54,2,0,.242,.311,.405,.716
414HalH MorrisMorris1B414‌‌‌,1995,CIN,101,359,53,100,25,2,11,51,29,58,1,1,.279,.333,.451,.784
414DannyD LitwhilerLitwhilerRF414‌‌‌,1949,CIN,102,292,35,85,18,1,11,48,44,42,0,--,.291,.384,.473,.857
414JoeyJ VottoVotto1B414‌‌‌,2020,CIN,54,186,32,42,8,0,11,22,37,43,0,0,.226,.354,.446,.800
414RonR OesterOester2B414‌‌‌,1983,CIN,157,549,63,145,23,5,11,58,49,106,2,2,.264,.322,.384,.706
414BrandonB PhillipsPhillips2B414‌‌‌,2016,CIN,141,550,74,160,34,1,11,64,18,68,14,8,.291,.320,.416,.736
