PLAYER,YEAR,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
369MitchM WebsterWebsterCF369‌‌‌,1990,CLE,128,437,58,110,20,6,12,55,20,61,22,6,.252,.285,.407,.692
369RoyR WeatherlyWeatherlyCF369‌‌‌,1940,CLE,135,578,90,175,35,11,12,59,27,26,9,8,.303,.335,.464,.799
369JasonJ KipnisKipnis2B369‌‌‌,2017,CLE,90,336,43,78,25,0,12,35,28,71,6,2,.232,.291,.414,.705
369ChrisC BandoBandoC369‌‌‌,1984,CLE,75,220,38,64,11,0,12,41,33,35,1,2,.291,.377,.505,.882
369CaseyC KotchmanKotchman1B369‌‌‌,2012,CLE,142,463,46,106,12,0,12,55,26,49,3,0,.229,.280,.333,.613
369ChrisC JamesJamesDH369‌‌‌,1990,CLE,140,528,62,158,32,4,12,70,31,71,4,3,.299,.341,.443,.784
369RajaiR DavisDavisCF369‌‌‌,2016,CLE,134,454,74,113,23,2,12,48,33,106,43,6,.249,.306,.388,.694
369FranciscoF LindorLindorSS369‌‌‌,2015,CLE,99,390,50,122,22,4,12,51,27,69,12,2,.313,.353,.482,.835
369RayR BooneBooneSS369‌‌‌,1951,CLE,151,544,65,127,14,1,12,51,48,36,5,3,.233,.302,.329,.631
369ChuckC HintonHintonLF369‌‌‌,1966,CLE,123,348,46,89,9,3,12,50,35,66,10,6,.256,.323,.402,.725
369EddieE MurrayMurrayDH369‌‌‌,1996,CLE,88,336,33,88,9,1,12,45,34,45,3,0,.262,.326,.402,.728
369BruceB CampbellCampbellRF369‌‌‌,1938,CLE,133,511,90,148,27,12,12,72,53,57,11,7,.290,.360,.460,.820
369CharlieC HickmanHickman1B369‌‌‌,1903,CLE,131,522,64,154,31,11,12,97,17,,14,--,.295,.325,.466,.791
369TravisT HafnerHafnerDH369‌‌‌,2012,CLE,66,219,23,50,6,2,12,34,32,47,0,0,.228,.346,.438,.784
369JohnJ LowensteinLowensteinDH369‌‌‌,1975,CLE,91,265,37,64,5,1,12,33,28,28,15,10,.242,.313,.404,.717
369MattM LaPortaLaPorta1B369‌‌‌,2010,CLE,110,376,41,83,15,1,12,41,46,82,0,0,.221,.306,.362,.668
369DukeD SimsSimsC369‌‌‌,1967,CLE,88,272,25,55,8,2,12,37,30,64,3,3,.202,.294,.379,.673
369TristramT SpeakerSpeakerCF369‌‌‌,1925,CLE,117,429,79,167,35,5,12,87,70,12,5,2,.389,.479,.578,1.057
369JimJ BusbyBusbyCF369‌‌‌,1956,CLE,135,494,72,116,17,3,12,50,43,47,8,3,.235,.301,.354,.655
369RonnieR BelliardBelliard2B369‌‌‌,2004,CLE,152,599,78,169,48,1,12,70,60,98,3,2,.282,.348,.426,.774
404GlennG MyattMyattC404‌‌‌,1925,CLE,106,358,51,97,15,9,11,54,29,24,3,1,.271,.329,.455,.784
404OscarO GonzalezGonzalezRF404‌‌‌,2022,CLE,91,362,39,107,27,0,11,43,15,75,1,2,.296,.327,.461,.788
404EdE MorganMorgan1B404‌‌‌,1931,CLE,131,462,87,162,33,4,11,86,83,46,4,5,.351,.451,.511,.962
404CarlosC BaergaBaerga3B404‌‌‌,1991,CLE,158,593,80,171,28,2,11,69,48,74,3,2,.288,.346,.398,.744
404ShelleyS DuncanDuncanLF404‌‌‌,2011,CLE,76,223,29,58,17,0,11,47,19,56,0,1,.260,.324,.484,.808
