PLAYER,YEAR,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
374BobB WatsonWatson1B374‌‌‌,1979,BOS,84,312,48,105,19,4,13,53,29,33,3,2,.337,.401,.548,.949
374AlexA VerdugoVerdugoRF374‌‌‌,2023,BOS,142,546,81,144,37,5,13,54,45,93,5,3,.264,.324,.421,.745
374ToddT BenzingerBenzinger1B374‌‌‌,1988,BOS,120,405,47,103,28,1,13,70,22,80,2,3,.254,.293,.425,.718
374TrotT NixonNixonRF374‌‌‌,2005,BOS,124,408,64,112,29,1,13,67,53,59,2,1,.275,.357,.446,.803
374MikeM AvilesAvilesSS374‌‌‌,2012,BOS,136,512,57,128,28,0,13,60,23,77,14,6,.250,.282,.381,.663
374TroyT O'LearyO'LearyLF374‌‌‌,2001,BOS,104,341,50,82,16,6,13,50,25,73,1,3,.240,.298,.437,.735
374JackieJ BradleyBradleyCF374‌‌‌,2018,BOS,144,474,76,111,33,4,13,59,46,137,17,1,.234,.314,.403,.717
374DwightD EvansEvansRF374‌‌‌,1975,BOS,128,412,61,113,24,6,13,56,47,60,3,4,.274,.353,.456,.809
374JimJ TaborTabor3B374‌‌‌,1944,BOS,116,438,58,125,25,3,13,72,31,38,4,4,.285,.334,.445,.779
374AndrewA BenintendiBenintendiLF374‌‌‌,2019,BOS,138,541,72,144,40,5,13,68,59,140,10,3,.266,.343,.431,.774
374JimJ TaborTabor3B374‌‌‌,1943,BOS,137,537,57,130,26,3,13,85,43,54,7,7,.242,.299,.374,.673
374FrankF MalzoneMalzone3B374‌‌‌,1964,BOS,148,537,62,142,19,0,13,56,37,43,0,0,.264,.312,.372,.684
374DwightD EvansEvansDH374‌‌‌,1990,BOS,123,445,66,111,18,3,13,63,67,73,3,4,.249,.349,.391,.740
415JohnJ ValentinValentin3B415‌‌‌,1999,BOS,113,450,58,114,27,1,12,70,40,68,0,1,.253,.315,.398,.713
415XanderX BogaertsBogaertsSS415‌‌‌,2014,BOS,144,538,60,129,28,1,12,46,39,138,2,3,.240,.297,.362,.659
415SamS MeleMeleRF415‌‌‌,1947,BOS,123,453,71,137,14,8,12,73,37,35,0,3,.302,.356,.448,.804
415CarlC YastrzemskiYastrzemskiLF415‌‌‌,1972,BOS,125,455,70,120,18,2,12,68,67,44,5,4,.264,.357,.391,.748
415EllisE BurksBurksCF415‌‌‌,1989,BOS,97,399,73,121,19,6,12,61,36,52,21,5,.303,.365,.471,.836
415DustinD PedroiaPedroia2B415‌‌‌,2015,BOS,93,381,46,111,19,1,12,42,38,51,2,2,.291,.356,.441,.797
415BobbyB DalbecDalbec1B415‌‌‌,2022,BOS,117,317,40,68,9,2,12,39,29,118,3,0,.215,.283,.369,.652
415GeorgeG ScottScott1B415‌‌‌,1978,BOS,120,412,51,96,16,4,12,54,44,86,1,1,.233,.305,.379,.684
415BuckB FreemanFreeman1B415‌‌‌,1901,BOS,129,490,88,166,23,15,12,114,44,,17,--,.339,.400,.520,.920
415DomD DiMaggioDiMaggioCF415‌‌‌,1951,BOS,146,639,113,189,34,4,12,72,73,53,4,7,.296,.370,.418,.788
415JasonJ VaritekVaritekC415‌‌‌,2006,BOS,103,365,46,87,19,2,12,55,46,87,1,2,.238,.325,.400,.725
415TrotT NixonNixonRF415‌‌‌,2000,BOS,123,427,66,118,27,8,12,60,63,85,8,1,.276,.368,.461,.829
415BillB MuellerMueller3B415‌‌‌,2004,BOS,110,399,75,113,27,1,12,57,51,56,2,2,.283,.365,.446,.811
415PhilP TodtTodt1B415‌‌‌,1928,BOS,144,539,61,136,31,8,12,73,26,47,6,5,.252,.290,.406,.696
415DonD BuddinBuddinSS415‌‌‌,1958,BOS,136,497,74,118,25,2,12,43,82,106,0,4,.237,.349,.368,.717
415DanteD BichetteBichetteDH415‌‌‌,2001,BOS,107,391,45,112,30,1,12,49,20,76,2,2,.286,.325,.460,.785
415BobB JohnsonJohnsonLF415‌‌‌,1945,BOS,143,529,71,148,27,7,12,74,63,56,5,3,.280,.358,.425,.783
415RicoR PetrocelliPetrocelliSS415‌‌‌,1968,BOS,123,406,41,95,17,2,12,46,31,73,0,1,.234,.292,.374,.666
415DustinD PedroiaPedroia2B415‌‌‌,2010,BOS,75,302,53,87,24,1,12,41,37,38,9,1,.288,.367,.493,.860
415GeorgeG BurnsBurns1B415‌‌‌,1922,BOS,147,558,71,171,32,5,12,73,20,28,8,2,.306,.341,.446,.787
415DanielD NavaNavaRF415‌‌‌,2013,BOS,134,458,77,139,29,0,12,66,51,93,0,2,.303,.385,.445,.830
