0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
517KeynanK MiddletonMiddletonP517‌‌‌,2022,AZ,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517JamesJ SherfySherfyP517‌‌‌,2017,AZ,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517JamesJ SherfySherfyP517‌‌‌,2018,AZ,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517JamesJ SherfySherfyP517‌‌‌,2019,AZ,17,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
517RileyR SmithSmithP517‌‌‌,2021,AZ,24,16,0,0,0,0,0,0,0,11,0,0,.000,.000,.000,.000
517TaylorT WidenerWidenerP517‌‌‌,2021,AZ,23,16,1,1,0,0,0,0,1,11,0,0,.063,.118,.063,.181
517DomingoD LeybaLeybaX517‌‌‌,2019,AZ,21,25,6,7,2,1,0,5,4,9,0,0,.280,.367,.440,.807
517DomingoD LeybaLeyba2B517‌‌‌,2021,AZ,13,22,0,0,0,0,0,0,2,7,0,0,.000,.083,.000,.083
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
517ZackZ GodleyGodleyP517‌‌‌,2015,AZ,9,9,0,1,0,0,0,0,0,6,0,0,.111,.111,.111,.222
517ZackZ GodleyGodleyP517‌‌‌,2016,AZ,27,18,1,2,0,0,0,0,0,9,0,0,.111,.111,.111,.222
517ZackZ GodleyGodleyP517‌‌‌,2017,AZ,27,42,1,2,0,0,0,2,2,26,0,0,.048,.091,.048,.139
517ZackZ GodleyGodleyP517‌‌‌,2018,AZ,33,53,1,3,0,0,0,1,4,30,0,0,.057,.123,.057,.180
517ZackZ GodleyGodleyP517‌‌‌,2019,AZ,27,18,3,3,0,0,0,2,3,9,0,0,.167,.286,.167,.453
517SteveS HathawayHathawayP517‌‌‌,2016,AZ,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517TroyT ScribnerScribnerP517‌‌‌,2018,AZ,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
517JoseJ HerreraHerreraC517‌‌‌,2022,AZ,47,111,9,21,2,0,0,5,9,34,0,0,.189,.250,.207,.457
517JoseJ HerreraHerreraC517‌‌‌,2023,AZ,43,101,15,21,5,0,0,7,13,30,1,0,.208,.296,.257,.553
517HumbertoH MejíaMejíaP517‌‌‌,2021,AZ,5,7,1,1,1,0,0,0,0,2,0,0,.143,.143,.286,.429
517J.B.J BukauskasBukauskasP517‌‌‌,2021,AZ,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517DrewD EllisEllis3B517‌‌‌,2022,AZ,6,13,2,2,1,0,0,1,1,6,0,0,.154,.214,.231,.445
517StuartS FairchildFairchildCF517‌‌‌,2021,AZ,12,15,3,2,1,0,0,2,1,3,0,0,.133,.235,.200,.435
517TylerT GilbertGilbertP517‌‌‌,2021,AZ,9,9,0,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000
517KevinK GinkelGinkelP517‌‌‌,2019,AZ,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517KevinK GinkelGinkelP517‌‌‌,2021,AZ,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517KevinK GinkelGinkelP517‌‌‌,2022,AZ,30,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517KevinK GinkelGinkelP517‌‌‌,2023,AZ,60,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517KevinK GinkelGinkelP517‌‌‌,2024,AZ,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517CorbinCo MartinMartinP517‌‌‌,2021,AZ,5,4,0,1,0,0,0,0,0,3,0,0,.250,.250,.250,.500
517ZacZ CurtisCurtisP517‌‌‌,2016,AZ,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517YonnyY HernándezHernández3B517‌‌‌,2022,AZ,12,24,2,2,0,0,0,0,2,4,2,0,.083,.154,.083,.237
517Diego A.D CastilloCastilloX517‌‌‌,2023,AZ,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517YoanY LopezLópezP517‌‌‌,2018,AZ,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517YoanY LopezLópezP517‌‌‌,2019,AZ,70,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
517YoanY LopezLópezP517‌‌‌,2021,AZ,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517SeanS PoppenPoppenP517‌‌‌,2021,AZ,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517SeanS PoppenPoppenP517‌‌‌,2022,AZ,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517TaylorT ClarkeClarkeP517‌‌‌,2021,AZ,43,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.666
517SebyS ZavalaZavalaC517‌‌‌,2023,AZ,7,14,2,5,1,0,0,2,2,2,0,0,.357,.471,.429,.900
517LuisL FríasFríasP517‌‌‌,2021,AZ,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517LuisL FríasFríasP517‌‌‌,2023,AZ,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517LuisL FríasFríasP517‌‌‌,2024,AZ,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517ZacZ GallenGallenP517‌‌‌,2019,AZ,8,9,1,1,0,0,0,1,0,3,0,0,.111,.111,.111,.222
517ZacZ GallenGallenP517‌‌‌,2021,AZ,23,32,2,6,2,0,0,3,1,18,0,0,.188,.212,.250,.462
517JoshJ RojasRojas2B517‌‌‌,2020,AZ,17,61,9,11,0,0,0,2,7,16,1,1,.180,.257,.180,.437
517JoshJ RojasRojas3B517‌‌‌,2023,AZ,59,189,23,43,13,0,0,26,18,51,6,0,.228,.292,.296,.588
517KyleK NelsonNelsonP517‌‌‌,2022,AZ,43,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517KyleK NelsonNelsonP517‌‌‌,2023,AZ,68,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517NickN HeathHeathCF517‌‌‌,2021,AZ,20,35,3,5,1,0,0,1,4,15,0,2,.143,.231,.171,.402
517BrandynB SittingerSittingerP517‌‌‌,2021,AZ,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517BuddyB KennedyKennedy3B517‌‌‌,2023,AZ,10,24,1,4,1,0,0,1,4,6,0,0,.167,.310,.208,.518
517GeraldoG PerdomoPerdomoSS517‌‌‌,2021,AZ,11,31,5,8,3,1,0,1,6,6,0,0,.258,.378,.419,.797
517GeraldoG PerdomoPerdomoSS517‌‌‌,2024,AZ,7,24,3,6,1,0,0,2,2,3,0,0,.250,.333,.292,.625
517YoshihisaY HiranoHiranoP517‌‌‌,2018,AZ,75,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517YoshihisaY HiranoHiranoP517‌‌‌,2019,AZ,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517MattM PeacockPeacockP517‌‌‌,2021,AZ,35,16,3,4,0,0,0,2,1,4,1,0,.250,.294,.250,.544
517BrettB de Geusde GeusP517‌‌‌,2021,AZ,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517JorgeJ BarrosaBarrosaCF517‌‌‌,2024,AZ,3,10,1,2,1,0,0,1,0,1,0,0,.200,.200,.300,.500
517JustinJ MartinezMartinezP517‌‌‌,2024,AZ,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
517DreyD JamesonJamesonP517‌‌‌,2023,AZ,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517BryceB JarvisJarvisP517‌‌‌,2023,AZ,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517BryceB JarvisJarvisP517‌‌‌,2024,AZ,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517JoelJ AdamsonAdamsonP517‌‌‌,1998,AZ,5,7,0,3,1,0,0,1,0,0,0,0,.429,.429,.571,1.000
517JordanJ LawlarLawlarSS517‌‌‌,2023,AZ,14,31,2,4,0,0,0,0,2,11,1,1,.129,.206,.129,.335
517BrianB AndersonAndersonP517‌‌‌,1998,AZ,35,66,6,7,0,0,0,0,3,19,1,0,.106,.145,.106,.251
517BrianB AndersonAndersonP517‌‌‌,2000,AZ,37,69,4,13,3,0,0,4,1,10,0,0,.188,.194,.232,.426
517BrianB AndersonAndersonP517‌‌‌,2001,AZ,33,37,1,5,1,1,0,2,0,9,0,0,.135,.135,.216,.351
517BrianB AndersonAndersonP517‌‌‌,2002,AZ,38,43,0,5,1,1,0,2,0,9,0,0,.116,.136,.186,.322
517WillieW BanksBanksP517‌‌‌,1998,AZ,33,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
517MiguelM BatistaBatistaP517‌‌‌,2001,AZ,48,32,2,2,0,0,0,0,2,17,0,0,.063,.118,.063,.181
517MiguelM BatistaBatistaP517‌‌‌,2003,AZ,36,57,3,4,1,0,0,0,1,33,0,0,.070,.086,.088,.174
517MiguelM BatistaBatistaP517‌‌‌,2006,AZ,34,60,3,6,1,0,0,4,2,31,0,0,.100,.127,.117,.244
517WillieW BlairBlairP517‌‌‌,1998,AZ,23,48,3,4,0,0,0,0,1,26,0,0,.083,.102,.083,.185
517RickyR BottalicoBottalicoP517‌‌‌,2003,AZ,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517ScottS BrowBrowP517‌‌‌,1998,AZ,17,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
517DanD CarlsonCarlsonP517‌‌‌,1999,AZ,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517BobbyB ChouinardChouinardP517‌‌‌,1998,AZ,26,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
517BobbyB ChouinardChouinardP517‌‌‌,1999,AZ,32,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
517JeffJ CirilloCirilloX517‌‌‌,2007,AZ,28,40,6,8,4,0,0,6,4,6,0,0,.200,.273,.300,.573
517GregG ColbrunnColbrunnX517‌‌‌,2004,AZ,20,27,1,3,0,0,0,1,1,5,0,0,.111,.143,.111,.254
517MidreM CummingsCummingsX517‌‌‌,2001,AZ,20,20,1,6,1,0,0,1,0,4,0,0,.300,.286,.350,.636
517OmarO DaalDaalP517‌‌‌,1998,AZ,33,46,3,5,0,0,0,1,5,17,0,0,.109,.196,.109,.305
517OmarO DaalDaalP517‌‌‌,1999,AZ,32,69,8,16,2,0,0,4,2,10,0,0,.232,.254,.261,.515
517DavidD DellucciDellucciX517‌‌‌,2000,AZ,34,50,2,15,3,0,0,2,4,9,0,2,.300,.352,.360,.712
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
517ElmerE DessensDessensP517‌‌‌,2003,AZ,36,46,1,9,1,1,0,6,3,11,0,0,.196,.245,.261,.506
517ElmerE DessensDessensP517‌‌‌,2004,AZ,38,18,0,3,2,0,0,0,3,3,0,0,.167,.286,.278,.564
517MikeM DiFeliceDiFeliceC517‌‌‌,2001,AZ,12,21,1,1,0,0,0,1,0,10,0,0,.048,.091,.048,.139
517RobertR EllisEllisP517‌‌‌,2001,AZ,19,26,2,4,0,0,0,1,1,12,0,0,.154,.185,.154,.339
517AlanA EmbreeEmbreeP517‌‌‌,1998,AZ,35,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
517ShawnS EstesEstesP517‌‌‌,2005,AZ,21,29,2,2,0,1,0,0,0,7,1,0,.069,.069,.138,.207
517JeffJ FasseroFasseroP517‌‌‌,2004,AZ,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517MikeM FettersFettersP517‌‌‌,2002,AZ,33,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517MikeM FettersFettersP517‌‌‌,2004,AZ,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517JohnJ FrascatoreFrascatoreP517‌‌‌,1999,AZ,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517TomT GordonGordonP517‌‌‌,2009,AZ,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517JasonJ GrimsleyGrimsleyP517‌‌‌,2006,AZ,19,4,1,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
517BuddyB GroomGroomP517‌‌‌,2005,AZ,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517MikeM HamptonHamptonP517‌‌‌,2010,AZ,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517RickR HellingHellingP517‌‌‌,2002,AZ,30,46,3,2,0,0,0,1,8,16,0,0,.043,.200,.043,.243
517LivanL HernandezHernandezP517‌‌‌,2006,AZ,11,23,0,2,1,0,0,0,0,4,0,0,.087,.087,.130,.217
517DarrenD HolmesHolmesP517‌‌‌,1999,AZ,44,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
517DarrenD HolmesHolmesP517‌‌‌,2000,AZ,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517KevinK JarvisJarvisP517‌‌‌,2006,AZ,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517RandyR JohnsonJohnsonP517‌‌‌,1999,AZ,35,97,1,12,4,0,0,6,0,46,0,0,.124,.124,.165,.289
517RandyR JohnsonJohnsonP517‌‌‌,2000,AZ,35,83,4,13,2,0,0,8,3,35,0,0,.157,.195,.181,.376
517RandyR JohnsonJohnsonP517‌‌‌,2001,AZ,35,80,2,8,0,0,0,2,3,38,0,0,.100,.143,.100,.243
517RandyR JohnsonJohnsonP517‌‌‌,2002,AZ,35,89,4,12,3,0,0,8,3,40,0,0,.135,.161,.169,.330
517RandyR JohnsonJohnsonP517‌‌‌,2004,AZ,35,80,1,10,3,0,0,6,4,37,0,0,.125,.167,.163,.330
517RandyR JohnsonJohnsonP517‌‌‌,2007,AZ,10,15,0,1,0,0,0,0,1,7,0,0,.067,.125,.067,.192
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
517RandyR JohnsonJohnsonP517‌‌‌,2008,AZ,30,50,2,7,1,0,0,5,4,26,0,0,.140,.204,.160,.364
517ChrisC JonesJonesX517‌‌‌,1998,AZ,20,31,3,6,1,0,0,3,3,9,0,0,.194,.265,.226,.491
517KerryK LigtenbergLigtenbergP517‌‌‌,2005,AZ,7,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
517AlbieA LopezLopezP517‌‌‌,2001,AZ,13,24,0,1,0,0,0,0,2,10,0,0,.042,.148,.042,.190
517MattM ManteiManteiP517‌‌‌,1999,AZ,30,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517MattM ManteiManteiP517‌‌‌,2000,AZ,47,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517MattM ManteiManteiP517‌‌‌,2001,AZ,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517MattM ManteiManteiP517‌‌‌,2002,AZ,31,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517MattM ManteiManteiP517‌‌‌,2003,AZ,50,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517MattM ManteiManteiP517‌‌‌,2004,AZ,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517BarryB ManuelManuelP517‌‌‌,1998,AZ,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517BrentB MayneMayneC517‌‌‌,2004,AZ,36,94,9,24,6,1,0,10,13,17,1,0,.255,.343,.340,.683
517QuintonQ McCrackenMcCrackenX517‌‌‌,2003,AZ,115,203,17,46,5,2,0,18,15,34,5,1,.227,.276,.271,.547
517MikeM MohlerMohlerP517‌‌‌,2001,AZ,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517MikeM MorganMorganP517‌‌‌,2000,AZ,60,16,0,7,0,0,0,1,0,5,0,0,.438,.438,.438,.876
517MikeM MorganMorganP517‌‌‌,2001,AZ,31,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
517MikeM MorganMorganP517‌‌‌,2002,AZ,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517TerryT MulhollandMulhollandP517‌‌‌,2006,AZ,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517MikeM MyersMyersP517‌‌‌,2002,AZ,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517MikeM MyersMyersP517‌‌‌,2003,AZ,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517GreggG OlsonOlsonP517‌‌‌,1999,AZ,61,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
517JoseJ ParraParraP517‌‌‌,2002,AZ,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517DanD PlesacPlesacP517‌‌‌,1999,AZ,34,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
517DanD PlesacPlesacP517‌‌‌,2000,AZ,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517LeJonL PowellPowellCF517‌‌‌,1999,AZ,22,25,4,4,3,0,0,1,2,6,2,1,.160,.222,.280,.502
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
517BradyB RaggioRaggioP517‌‌‌,2003,AZ,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517DennysD ReyesReyesP517‌‌‌,2003,AZ,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517ShaneS ReynoldsReynoldsP517‌‌‌,2004,AZ,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517ArmandoA ReynosoReynosoP517‌‌‌,1999,AZ,31,49,3,8,2,0,0,2,1,26,0,0,.163,.180,.204,.384
517ArmandoA ReynosoReynosoP517‌‌‌,2000,AZ,31,48,0,5,0,0,0,0,2,24,0,0,.104,.140,.104,.244
517ArmandoA ReynosoReynosoP517‌‌‌,2001,AZ,9,10,0,1,1,0,0,2,0,3,0,0,.100,.100,.200,.300
517ArmandoA ReynosoReynosoP517‌‌‌,2002,AZ,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517MikeM RobertsonRobertsonX517‌‌‌,1998,AZ,11,13,0,2,0,0,0,0,0,2,0,0,.154,.154,.154,.308
517FelixF RodriguezRodriguezP517‌‌‌,1998,AZ,43,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517JohnnyJ RuffinRuffinP517‌‌‌,2000,AZ,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517CurtC SchillingSchillingP517‌‌‌,2000,AZ,13,31,2,8,2,0,0,3,0,11,0,1,.258,.258,.323,.581
517CurtC SchillingSchillingP517‌‌‌,2001,AZ,35,83,4,11,1,0,0,1,1,28,0,0,.133,.143,.145,.288
517CurtC SchillingSchillingP517‌‌‌,2002,AZ,36,86,7,15,0,0,0,3,4,26,0,0,.174,.211,.174,.385
517CurtC SchillingSchillingP517‌‌‌,2003,AZ,24,52,4,3,0,0,0,0,3,21,0,0,.058,.109,.058,.167
517ScottS ServiceServiceP517‌‌‌,2003,AZ,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517ScottS ServiceServiceP517‌‌‌,2004,AZ,21,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517AaronA SmallSmallP517‌‌‌,1998,AZ,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517ClintC SodowskySodowskyP517‌‌‌,1998,AZ,46,10,2,3,1,0,0,0,0,2,0,0,.300,.300,.400,.700
517SteveS SparksSparksP517‌‌‌,2004,AZ,29,31,0,4,0,0,0,1,0,14,0,0,.129,.129,.129,.258
517RussR SpringerSpringerP517‌‌‌,1998,AZ,26,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
517RussR SpringerSpringerP517‌‌‌,2000,AZ,52,5,0,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400
517RussR SpringerSpringerP517‌‌‌,2001,AZ,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517AndyA StankiewiczStankiewicz2B517‌‌‌,1998,AZ,77,145,9,30,5,0,0,8,7,33,1,0,.207,.252,.241,.493
517ToddT StottlemyreStottlemyreP517‌‌‌,1999,AZ,17,32,0,4,1,0,0,0,5,12,0,0,.125,.243,.156,.399
517ToddT StottlemyreStottlemyreP517‌‌‌,2002,AZ,5,4,0,0,0,0,0,0,1,2,0,0,.000,.200,.000,.200
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
517JeffJ SuppanSuppanP517‌‌‌,1998,AZ,13,22,1,6,0,0,0,1,0,6,1,0,.273,.304,.273,.577
517GregG SwindellSwindellP517‌‌‌,1999,AZ,63,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
517GregG SwindellSwindellP517‌‌‌,2000,AZ,64,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
517GregG SwindellSwindellP517‌‌‌,2001,AZ,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517GregG SwindellSwindellP517‌‌‌,2002,AZ,34,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517AmauryA TelemacoTelemacoP517‌‌‌,1998,AZ,27,29,2,2,1,1,0,2,1,13,0,0,.069,.097,.172,.269
517AmauryA TelemacoTelemacoP517‌‌‌,1999,AZ,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517EfrainE ValdezValdezP517‌‌‌,1998,AZ,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517EdE VosbergVosbergP517‌‌‌,1999,AZ,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517TurnerT WardWardRF517‌‌‌,2000,AZ,15,52,5,9,4,0,0,4,5,7,1,1,.173,.241,.250,.491
517BobB WickmanWickmanP517‌‌‌,2007,AZ,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517BobbyB WittWittP517‌‌‌,2001,AZ,14,12,0,3,0,0,0,0,0,7,0,0,.250,.250,.250,.500
517BobB WolcottWolcottP517‌‌‌,1998,AZ,6,9,1,2,0,0,0,0,0,1,0,0,.222,.222,.222,.444
517TimT WorrellWorrellP517‌‌‌,2005,AZ,32,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
517ErnieE YoungYoungRF517‌‌‌,1999,AZ,6,11,1,2,0,0,0,0,3,2,0,0,.182,.400,.182,.582
517RickyR PickettPickettP517‌‌‌,1998,AZ,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517BryanB CoreyCoreyP517‌‌‌,1998,AZ,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517DonnieD SadlerSadlerX517‌‌‌,2004,AZ,18,23,1,3,2,0,0,0,1,7,0,0,.130,.167,.217,.384
517DonnieD SadlerSadler2B517‌‌‌,2007,AZ,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517OrlandoO HernandezHernandezP517‌‌‌,2006,AZ,9,11,0,3,1,0,0,0,1,0,0,0,.273,.333,.364,.697
517RussR OrtizOrtizP517‌‌‌,2005,AZ,24,34,1,7,1,0,0,1,3,9,0,0,.206,.270,.235,.505
517RussR OrtizOrtizP517‌‌‌,2006,AZ,6,4,0,0,0,0,0,0,1,1,0,0,.000,.200,.000,.200
517BobB HowryHowryP517‌‌‌,2010,AZ,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517EdwinE DiazDiaz2B517‌‌‌,1998,AZ,3,7,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
517EdwinE DiazDiaz2B517‌‌‌,1999,AZ,4,5,2,2,2,0,0,1,3,1,0,0,.400,.625,.800,1.425
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
517RyanR ChristensonChristensonX517‌‌‌,2001,AZ,19,4,3,1,1,0,0,1,1,1,1,0,.250,.400,.500,.900
517DannyD KlassenKlassenX517‌‌‌,1999,AZ,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
517DannyD KlassenKlassen3B517‌‌‌,2002,AZ,4,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.666
517BenB FordFordP517‌‌‌,1998,AZ,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517ChrisC MichalakMichalakP517‌‌‌,1998,AZ,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517VladimirV NunezNunezP517‌‌‌,1998,AZ,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517VladimirV NunezNunezP517‌‌‌,1999,AZ,27,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
517NeilN WeberWeberP517‌‌‌,1998,AZ,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517ScottS SchoeneweisSchoeneweisP517‌‌‌,2009,AZ,45,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517JuanJ SosaSosa3B517‌‌‌,2001,AZ,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
517NickN BierbrodtBierbrodtP517‌‌‌,2001,AZ,6,6,3,4,1,0,0,0,2,0,0,0,.667,.750,.833,1.583
517TroyT BrohawnBrohawnP517‌‌‌,2001,AZ,59,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
517JasonJ ContiContiX517‌‌‌,2001,AZ,5,4,1,1,0,0,0,0,1,2,0,0,.250,.400,.250,.650
517NelsonN FigueroaFigueroaP517‌‌‌,2000,AZ,3,3,1,1,0,0,0,0,0,1,0,0,.333,.333,.333,.666
