PLAYER,YEAR,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
157StanS SpenceSpenceCF157‌‌‌,1944,WAS,153,592,83,187,31,8,18,100,69,28,3,7,.316,.391,.486,.877
172GooseG GoslinGoslinLF172‌‌‌,1928,WAS,135,456,80,173,36,10,17,102,48,19,16,3,.379,.442,.614,1.056
172ZoiloZ VersallesVersallesSS172‌‌‌,1962,MIN,160,568,69,137,18,3,17,67,37,71,5,5,.241,.287,.373,.660
172TonyT OlivaOlivaRF172‌‌‌,1967,MIN,146,557,76,161,34,6,17,83,44,61,11,3,.289,.347,.463,.810
172JimJ LemonLemonRF172‌‌‌,1957,WAS,137,518,58,147,23,6,17,64,49,94,1,7,.284,.345,.450,.795
172MaxM KeplerKeplerRF172‌‌‌,2016,MIN,113,396,52,93,20,2,17,63,42,93,6,2,.235,.309,.424,.733
172ByronB BuxtonBuxtonDH172‌‌‌,2023,MIN,85,304,49,63,17,1,17,42,35,109,9,0,.207,.294,.438,.732
172EarlE BatteyBatteyC172‌‌‌,1961,MIN,133,460,70,139,24,1,17,55,53,66,3,3,.302,.377,.470,.847
172JustinJ MorneauMorneau1B172‌‌‌,2013,MIN,127,495,56,128,32,0,17,74,37,98,0,0,.259,.315,.426,.741
172GooseG GoslinGoslinLF172‌‌‌,1926,WAS,147,568,105,201,26,15,17,108,63,38,8,8,.354,.425,.542,.967
172HarmonH KillebrewKillebrew1B172‌‌‌,1968,MIN,100,295,40,62,7,2,17,40,70,70,0,0,.210,.361,.420,.781
172DonD MincherMincher1B172‌‌‌,1963,MIN,82,225,41,58,8,0,17,42,30,51,0,0,.258,.351,.520,.871
172MatthewM LeCroyLeCroyDH172‌‌‌,2003,MIN,107,345,39,99,19,0,17,64,25,82,0,1,.287,.342,.490,.832
172MatthewM LeCroyLeCroyDH172‌‌‌,2005,MIN,101,304,33,79,5,0,17,50,41,85,0,0,.260,.354,.444,.798
185RichR RollinsRollins3B185‌‌‌,1962,MIN,159,624,96,186,23,5,16,96,75,61,3,1,.298,.374,.428,.802
