PLAYER,YEAR,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
382RayR DurhamDurham2B382‌‌‌,1996,CWS,156,557,79,153,33,5,10,65,58,95,30,4,.275,.350,.406,.756
382EdE HerrmannHerrmannC382‌‌‌,1974,CWS,107,367,32,95,13,1,10,39,16,49,1,0,.259,.288,.381,.669
382LanceL JohnsonJohnsonCF382‌‌‌,1995,CWS,142,607,98,186,18,12,10,57,32,31,40,6,.306,.341,.425,.766
382LuisL SalazarSalazarCF382‌‌‌,1985,CWS,122,327,39,80,18,2,10,45,12,60,14,4,.245,.267,.404,.671
382DaveD MartinezMartinezCF382‌‌‌,1996,CWS,146,440,85,140,20,8,10,53,52,52,15,7,.318,.393,.468,.861
382JorgeJ OrtaOrta2B382‌‌‌,1974,CWS,139,525,73,166,31,2,10,67,40,89,9,5,.316,.365,.440,.805
382TimT AndersonAndersonSS382‌‌‌,2020,CWS,49,208,45,67,11,1,10,21,10,50,5,2,.322,.357,.529,.886
382BrianB DowningDowningC382‌‌‌,1974,CWS,108,293,41,66,12,1,10,39,51,72,0,1,.225,.344,.375,.719
382PeteP WardWard3B382‌‌‌,1965,CWS,138,507,62,125,25,3,10,57,56,83,2,4,.247,.327,.367,.694
382HaroldH BainesBainesRF382‌‌‌,1981,CWS,82,280,42,80,11,7,10,41,12,41,6,2,.286,.318,.482,.800
382EdE HerrmannHerrmannC382‌‌‌,1972,CWS,116,354,23,88,9,0,10,40,43,37,0,0,.249,.333,.359,.692
382RonR KarkoviceKarkoviceC382‌‌‌,1996,CWS,111,355,44,78,22,0,10,38,24,93,0,0,.220,.270,.366,.636
382TylerT FlowersFlowersC382‌‌‌,2013,CWS,84,256,24,50,11,0,10,24,14,94,0,1,.195,.247,.355,.602
382MikeM DevereauxDevereauxRF382‌‌‌,1995,CWS,92,333,48,102,21,1,10,55,25,51,6,6,.306,.352,.465,.817
