PLAYER,YEAR,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
295GaryG RoenickeRoenickeLF295‌‌‌,1985,BAL,114,225,36,49,9,0,15,43,44,36,2,2,.218,.342,.458,.800
295JackieJ BrandtBrandtCF295‌‌‌,1963,BAL,142,451,49,112,15,5,15,61,34,85,4,5,.248,.298,.404,.702
295ChrisC RichardRichardRF295‌‌‌,2001,BAL,136,483,74,128,31,3,15,61,45,100,11,9,.265,.335,.435,.770
295AdamA JonesJonesCF295‌‌‌,2018,BAL,145,580,54,163,35,0,15,63,24,93,7,1,.281,.313,.419,.732
295GeneG WoodlingWoodlingRF295‌‌‌,1958,BAL,133,413,57,114,16,1,15,65,66,49,4,2,.276,.378,.429,.807
295KenK WoodWoodRF295‌‌‌,1951,SLB,109,333,40,79,19,0,15,44,27,49,1,2,.237,.296,.429,.725
295CurtC BlefaryBlefaryLF295‌‌‌,1968,BAL,137,451,50,90,8,1,15,39,65,66,6,3,.200,.301,.322,.623
295MelvinM MoraMoraLF295‌‌‌,2003,BAL,96,344,68,109,17,1,15,48,49,71,6,3,.317,.418,.503,.921
295CedricC MullinsMullinsCF295‌‌‌,2023,BAL,116,404,51,94,23,3,15,74,43,101,19,3,.233,.305,.416,.721
295FrankF RobinsonRobinsonRF295‌‌‌,1968,BAL,130,421,69,113,27,1,15,52,73,84,11,2,.268,.390,.444,.834
336MannyM MachadoMachado3B336‌‌‌,2013,BAL,156,667,88,189,51,3,14,71,29,113,6,7,.283,.314,.432,.746
336EarlE WilliamsWilliamsC336‌‌‌,1974,BAL,118,413,47,105,16,0,14,52,40,79,0,2,.254,.327,.395,.722
336CalC Ripken Jr.RipkenSS336‌‌‌,1992,BAL,162,637,73,160,29,1,14,72,64,50,4,3,.251,.323,.366,.689
336LuL BlueBlue1B336‌‌‌,1928,SLB,154,549,116,154,32,11,14,80,105,43,12,7,.281,.400,.455,.855
336CalC Ripken Jr.Ripken3B336‌‌‌,2001,BAL,128,477,43,114,16,0,14,68,26,63,0,2,.239,.276,.361,.637
336VernV StephensStephensSS336‌‌‌,1942,SLB,145,575,84,169,26,6,14,92,41,53,1,3,.294,.341,.433,.774
336VernV StephensStephensSS336‌‌‌,1946,SLB,115,450,67,138,19,4,14,64,35,49,0,1,.307,.357,.460,.817
336RayR KnightKnight3B336‌‌‌,1987,BAL,150,563,46,144,24,0,14,65,39,90,0,0,.256,.310,.373,.683
336RyanR O'HearnO'Hearn1B336‌‌‌,2023,BAL,112,346,48,100,22,1,14,60,15,82,5,1,.289,.322,.480,.802
336SamS HornHornDH336‌‌‌,1990,BAL,79,246,30,61,13,0,14,45,32,62,0,0,.248,.332,.472,.804
336JeffJ ConineConine1B336‌‌‌,2001,BAL,139,524,75,163,23,2,14,97,64,75,12,8,.311,.386,.443,.829
336DeiviD CruzCruzSS336‌‌‌,2003,BAL,152,548,61,137,24,2,14,65,13,49,1,2,.250,.269,.378,.647
336CalC Ripken Jr.Ripken3B336‌‌‌,1998,BAL,161,601,65,163,27,1,14,61,51,68,0,2,.271,.331,.389,.720
336MelvinM MoraMora3B336‌‌‌,2007,BAL,126,467,67,128,23,1,14,58,47,83,9,3,.274,.341,.418,.759
