0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
364WayneW GrossGross1B364‌‌‌,1983,OAK,137,339,34,79,18,0,12,44,36,52,3,5,.233,.311,.392,.703
364RickR MondayMondayCF364‌‌‌,1969,OAK,122,399,57,108,17,4,12,54,72,100,12,3,.271,.388,.424,.812
364DickD GreenGreen2B364‌‌‌,1971,OAK,144,475,58,116,14,1,12,49,51,83,1,1,.244,.320,.354,.674
364DickD GreenGreen2B364‌‌‌,1969,OAK,136,483,61,133,25,6,12,64,53,94,2,3,.275,.353,.427,.780
364FrankF MenechinoMenechino2B364‌‌‌,2001,OAK,139,471,82,114,22,2,12,60,79,97,2,3,.242,.369,.374,.743
364MickeyM CochraneCochraneC364‌‌‌,1927,PHA,126,432,80,146,20,6,12,80,50,7,9,6,.338,.409,.495,.904
364ChrisC YoungYoungCF364‌‌‌,2013,OAK,107,335,46,67,18,3,12,40,36,93,10,3,.200,.280,.379,.659
364CyC PerkinsPerkinsC364‌‌‌,1921,PHA,141,538,58,155,31,4,12,73,32,32,5,9,.288,.329,.428,.757
364HidekiH MatsuiMatsuiDH364‌‌‌,2011,OAK,141,517,58,130,28,0,12,72,56,84,1,1,.251,.321,.375,.696
364JoeJ RudiRudiLF364‌‌‌,1973,OAK,120,437,53,118,25,1,12,66,30,72,0,0,.270,.315,.414,.729
364DaveD ParkerParkerDH364‌‌‌,1988,OAK,101,377,43,97,18,1,12,55,32,70,0,1,.257,.314,.406,.720
364MikeM GallegoGallego2B364‌‌‌,1991,OAK,159,482,67,119,15,4,12,49,67,84,6,9,.247,.343,.369,.712
364CraigC PaquettePaquette3B364‌‌‌,1993,OAK,105,393,35,86,20,4,12,46,14,108,4,2,.219,.245,.382,.627
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
364AndyA CareyCarey3B364‌‌‌,1960,KCA,102,343,30,80,14,4,12,53,26,52,0,0,.233,.287,.402,.689
402BobB CervCervLF402‌‌‌,1957,KCA,124,345,35,94,14,2,11,44,20,57,1,1,.272,.312,.420,.732
402DwayneD MurphyMurphyCF402‌‌‌,1979,OAK,121,388,57,99,10,4,11,40,84,80,15,11,.255,.387,.387,.774
402LouL SkizasSkizasLF402‌‌‌,1956,KCA,83,297,39,94,11,3,11,39,15,17,3,1,.316,.346,.485,.831
402DibD WilliamsWilliamsSS402‌‌‌,1933,PHA,115,408,52,118,20,5,11,73,32,35,1,0,.289,.342,.444,.786
402BobbyB EstalellaEstalellaLF402‌‌‌,1943,PHA,117,367,43,95,14,4,11,63,52,44,1,3,.259,.352,.409,.761
402CocoC CrispCrispCF402‌‌‌,2012,OAK,120,455,68,118,25,7,11,46,45,64,39,4,.259,.325,.418,.743
402AdamA KennedyKennedy3B402‌‌‌,2009,OAK,129,529,65,153,29,1,11,63,45,86,20,6,.289,.348,.410,.758
402OlmedoO SaenzSaenz3B402‌‌‌,1999,OAK,97,255,41,70,18,0,11,41,22,47,1,1,.275,.363,.475,.838
402TerryT SteinbachSteinbachC402‌‌‌,1994,OAK,103,369,51,105,21,2,11,57,26,62,2,1,.285,.327,.442,.769
402BrandonB IngeInge3B402‌‌‌,2012,OAK,74,283,31,64,13,0,11,52,24,85,0,1,.226,.286,.389,.675
402DaveyD LopesLopes2B402‌‌‌,1982,OAK,128,450,58,109,19,3,11,42,40,51,28,12,.242,.304,.371,.675
402HectorH LopezLopez3B402‌‌‌,1957,KCA,121,391,51,115,19,4,11,35,41,66,1,6,.294,.357,.448,.805
402MiguelM TejadaTejadaSS402‌‌‌,1998,OAK,105,365,53,85,20,1,11,45,28,86,5,6,.233,.298,.384,.682
402JohnJ MabryMabry1B402‌‌‌,2002,OAK,89,193,27,53,13,1,11,40,14,37,1,1,.275,.322,.523,.845
402MannyM JimenezJimenezLF402‌‌‌,1962,KCA,139,479,48,144,24,2,11,69,31,34,0,1,.301,.354,.428,.782
