0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
325FrankF MenechinoMenechino2B325‌‌‌,2004,TOR,72,236,40,71,13,4,9,25,36,44,0,2,.301,.400,.504,.904
325TravisT SniderSniderLF325‌‌‌,2009,TOR,77,241,34,58,14,1,9,29,29,78,1,1,.241,.328,.419,.747
325CecilC FielderFielderDH325‌‌‌,1988,TOR,74,174,24,40,6,1,9,23,14,53,0,1,.230,.289,.431,.720
325DarrinD FletcherFletcherC325‌‌‌,1998,TOR,124,407,37,115,23,1,9,52,25,39,0,0,.283,.328,.410,.738
325RyanR GoinsGoinsSS325‌‌‌,2017,TOR,143,418,37,99,21,1,9,62,31,96,3,2,.237,.286,.356,.642
325LloydL MosebyMosebyCF325‌‌‌,1981,TOR,100,378,36,88,16,2,9,43,24,86,11,9,.233,.278,.357,.635
325LloydL MosebyMosebyCF325‌‌‌,1982,TOR,147,487,51,115,20,9,9,52,33,106,11,7,.236,.294,.370,.664
325BrettB LawrieLawrie3B325‌‌‌,2011,TOR,43,150,26,44,8,4,9,25,16,31,7,1,.293,.373,.580,.953
325RobertoR AlomarAlomar2B325‌‌‌,1991,TOR,161,637,88,188,41,11,9,69,57,86,53,11,.295,.354,.436,.790
325WillieW UpshawUpshaw1B325‌‌‌,1986,TOR,155,573,85,144,28,6,9,60,78,87,23,5,.251,.341,.368,.709
325AdamA LindLindLF325‌‌‌,2008,TOR,88,326,48,92,16,4,9,40,16,59,2,0,.282,.316,.439,.755
325OrlandoO HudsonHudson2B325‌‌‌,2003,TOR,142,474,54,127,21,6,9,57,39,87,5,4,.268,.328,.395,.723
325CavanC BiggioBiggio2B325‌‌‌,2023,TOR,111,289,54,68,12,0,9,40,40,88,5,2,.235,.340,.370,.710
325OttoO VelezVelezLF325‌‌‌,1978,TOR,91,248,29,66,14,2,9,38,45,41,1,3,.266,.380,.448,.828
325YunelY EscobarEscobarSS325‌‌‌,2012,TOR,145,558,58,141,22,1,9,51,35,70,5,1,.253,.300,.344,.644
325DaultonD VarshoVarshoLF325‌‌‌,2024,TOR,48,159,29,33,9,1,9,27,20,45,5,0,.208,.296,.447,.743
350KevinK KiermaierKiermaierCF350‌‌‌,2023,TOR,129,370,58,98,21,6,8,36,29,86,14,1,.265,.322,.419,.741
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
350JeffJ KentKent3B350‌‌‌,1992,TOR,65,192,36,46,13,1,8,35,20,47,2,1,.240,.324,.443,.767
350ScottS RolenRolen3B350‌‌‌,2009,TOR,88,338,52,108,29,0,8,43,26,42,4,2,.320,.370,.476,.846
350DavisD SchneiderSchneider2B350‌‌‌,2023,TOR,35,116,23,32,12,1,8,20,21,43,1,0,.276,.404,.603,1.007
350JohnJ OlerudOlerud1B350‌‌‌,1995,TOR,135,492,72,143,32,0,8,54,84,54,0,0,.291,.398,.404,.802
350ReedR JohnsonJohnsonLF350‌‌‌,2005,TOR,142,398,55,107,21,6,8,58,22,82,5,6,.269,.332,.412,.744
350FrankF CatalanottoCatalanottoLF350‌‌‌,2005,TOR,130,419,56,126,29,5,8,59,37,53,0,2,.301,.367,.451,.818
350RickR BosettiBosettiCF350‌‌‌,1979,TOR,162,619,59,161,35,2,8,65,22,70,13,12,.260,.286,.362,.648
350RajaiR DavisDavisLF350‌‌‌,2012,TOR,142,447,64,115,24,3,8,43,29,102,46,13,.257,.309,.378,.687
350EdwinE EncarnaciónEncarnación3B350‌‌‌,2009,TOR,42,154,25,37,5,1,8,23,13,29,1,0,.240,.306,.442,.748
350GregG MyersMyersC350‌‌‌,1991,TOR,107,309,25,81,22,0,8,36,21,45,0,0,.262,.306,.411,.717
350EzequielE CarreraCarreraLF350‌‌‌,2017,TOR,131,287,38,81,10,1,8,20,30,75,10,1,.282,.356,.408,.764
350DevonD TravisTravis2B350‌‌‌,2015,TOR,62,217,38,66,18,0,8,35,18,43,3,1,.304,.361,.498,.859
350RobertoR AlomarAlomar2B350‌‌‌,1994,TOR,107,392,78,120,25,4,8,38,51,41,19,8,.306,.386,.452,.838
350RussR AdamsAdamsSS350‌‌‌,2005,TOR,139,481,68,123,27,5,8,63,50,57,11,2,.256,.325,.383,.708
350RowdyR TellezTellez1B350‌‌‌,2020,TOR,35,113,20,32,5,0,8,23,11,20,0,1,.283,.346,.540,.886
350DamasoD GarciaGarcia2B350‌‌‌,1985,TOR,146,600,70,169,25,4,8,65,15,41,28,15,.282,.302,.377,.679
350TeoscarT HernándezHernándezLF350‌‌‌,2017,TOR,26,88,16,23,6,0,8,20,6,36,0,1,.261,.305,.602,.907
350TomT WilsonWilsonC350‌‌‌,2002,TOR,96,265,33,68,10,0,8,37,28,79,0,0,.257,.334,.385,.719
350JeffJ MathisMathisC350‌‌‌,2012,TOR,71,211,25,46,13,0,8,27,9,68,1,0,.218,.249,.393,.642
350FredF LewisLewisLF350‌‌‌,2010,TOR,110,428,70,112,31,5,8,36,38,104,17,6,.262,.332,.414,.746
350FelipeF LopezLopezSS350‌‌‌,2002,TOR,85,282,35,64,15,3,8,34,23,90,5,4,.227,.287,.387,.674
350RobertoR AlomarAlomar2B350‌‌‌,1992,TOR,152,571,105,177,27,8,8,76,87,52,49,9,.310,.405,.427,.832
