0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
296MarcellM OzunaOzunaDH296‌‌‌,2024,ATL,49,180,29,57,10,0,15,47,24,44,0,0,.317,.396,.622,1.018
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
296JimmyJ CollinsCollins3B296‌‌‌,1898,BSN,152,597,107,196,35,5,15,111,40,,12,--,.328,.377,.479,.856
296BobB HornerHorner3B296‌‌‌,1981,ATL,79,300,42,83,10,0,15,42,32,39,2,3,.277,.345,.460,.805
296JeffJ BlauserBlauserSS296‌‌‌,1993,ATL,161,597,110,182,29,2,15,73,85,109,16,6,.305,.401,.436,.837
296RicoR CartyCartyLF296‌‌‌,1967,ATL,134,444,41,113,16,2,15,64,49,70,4,3,.255,.329,.401,.730
296AlexA GonzalezGonzalezSS296‌‌‌,2011,ATL,149,564,59,136,27,1,15,56,22,126,2,0,.241,.270,.372,.642
296JoeJ AdcockAdcock1B296‌‌‌,1955,MIL,84,288,40,76,14,0,15,45,31,44,0,2,.264,.339,.469,.808
296RicoR CartyCartyLF296‌‌‌,1966,ATL,151,521,73,170,25,2,15,76,60,74,4,6,.326,.391,.468,.859
296ClaudellC WashingtonWashingtonRF296‌‌‌,1985,ATL,122,398,62,110,14,6,15,43,40,66,14,4,.276,.342,.455,.797
296DelD CrandallCrandallC296‌‌‌,1953,MIL,116,382,55,104,13,1,15,51,33,47,2,1,.272,.330,.429,.759
296DelD CrandallCrandallC296‌‌‌,1957,MIL,118,383,45,97,11,2,15,46,30,38,1,2,.253,.308,.410,.718
296FrankF BollingBolling2B296‌‌‌,1961,MIL,148,585,86,153,16,4,15,56,57,62,7,3,.262,.329,.379,.708
296FelipeF AlouAlou1B296‌‌‌,1967,ATL,140,574,76,157,26,3,15,43,32,50,6,5,.274,.318,.408,.726
296RafaelR FurcalFurcalSS296‌‌‌,2003,ATL,156,664,130,194,35,10,15,61,60,76,25,2,.292,.352,.443,.795
296DaveyD JohnsonJohnson1B296‌‌‌,1974,ATL,136,454,56,114,18,0,15,62,75,59,1,2,.251,.358,.390,.748
296DenisD MenkeMenkeSS296‌‌‌,1966,ATL,138,454,55,114,20,4,15,60,71,87,0,7,.251,.355,.412,.767
296BobB ElliottElliott3B296‌‌‌,1951,BSN,136,480,73,137,29,2,15,70,65,56,2,0,.285,.371,.448,.819
296MartínM PradoPrado2B296‌‌‌,2010,ATL,140,599,100,184,40,3,15,66,40,86,5,3,.307,.350,.459,.809
296MarcusM GilesGiles2B296‌‌‌,2005,ATL,152,577,104,168,45,4,15,63,64,108,16,3,.291,.365,.461,.826
319CleteC BoyerBoyer3B319‌‌‌,1969,ATL,144,496,57,124,16,1,14,57,55,87,3,7,.250,.328,.371,.699
319LeeL MayeMayeRF319‌‌‌,1961,MIL,110,373,68,101,11,5,14,41,36,50,10,1,.271,.337,.440,.777
319RafaelR FurcalFurcalSS319‌‌‌,2004,ATL,143,563,103,157,24,5,14,59,58,71,29,6,.279,.344,.414,.758
319RonaldR Acuña Jr.AcuñaCF319‌‌‌,2020,ATL,46,160,46,40,11,0,14,29,38,60,8,1,.250,.406,.581,.987
319BobbyB LoweLowe2B319‌‌‌,1893,BSN,126,526,130,157,19,5,14,89,55,29,22,--,.298,.369,.433,.802
319AdonisA GarcíaGarcía3B319‌‌‌,2016,ATL,134,532,65,145,29,0,14,65,24,93,3,2,.273,.311,.406,.717
319JavyJ LopezLopezC319‌‌‌,1995,ATL,100,333,37,105,11,4,14,51,14,57,0,1,.315,.344,.498,.842
