PLAYER,YEAR,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
328MikeM IvieIvie1B328‌‌‌,1976,SD,140,405,51,118,19,5,7,70,30,41,6,6,.291,.345,.415,.760
328RandyR ReadyReady3B328‌‌‌,1988,SD,114,331,43,88,16,2,7,39,39,38,6,2,.266,.346,.390,.736
328JuricksonJ ProfarProfarLF328‌‌‌,2020,SD,56,180,28,50,6,0,7,25,15,28,7,1,.278,.343,.428,.771
328VictorV CaratiniCaratiniC328‌‌‌,2021,SD,116,313,33,71,9,0,7,39,35,82,2,0,.227,.309,.323,.632
328TonyT GwynnGwynnRF328‌‌‌,1987,SD,157,589,119,218,36,13,7,54,82,35,56,12,.370,.447,.511,.958
328YorvitY TorrealbaTorrealbaC328‌‌‌,2010,SD,95,325,31,88,14,0,7,37,33,67,7,5,.271,.343,.378,.721
328MarvellM WynneWynneCF328‌‌‌,1986,SD,137,288,34,76,19,2,7,37,15,45,11,11,.264,.300,.417,.717
328RussellR BranyanBranyanX328‌‌‌,2007,SD,61,122,16,24,5,1,7,19,21,48,1,0,.197,.322,.426,.748
328TonyT GwynnGwynnRF328‌‌‌,1988,SD,133,521,64,163,22,5,7,70,51,40,26,11,.313,.373,.415,.788
328TimT TeufelTeufel2B328‌‌‌,1993,SD,96,200,26,50,11,2,7,31,27,39,2,2,.250,.338,.430,.768
328JohnJ MabryMabryRF328‌‌‌,2000,SD,48,123,17,28,8,0,7,25,5,38,0,0,.228,.256,.463,.719
328LarryL StahlStahlRF328‌‌‌,1972,SD,107,297,31,67,9,3,7,20,31,67,1,3,.226,.298,.347,.645
328DeiviD CruzCruzSS328‌‌‌,2002,SD,151,514,49,135,28,2,7,47,22,58,2,3,.263,.294,.366,.660
328WilW MyersMyersRF328‌‌‌,2022,SD,77,261,29,68,15,0,7,41,21,86,2,1,.261,.315,.398,.713
328YonderY AlonsoAlonso1B328‌‌‌,2014,SD,84,267,27,64,19,1,7,27,17,36,6,1,.240,.285,.397,.682
328KevinK MitchellMitchell3B328‌‌‌,1987,SD,62,196,19,48,7,1,7,26,20,38,0,0,.245,.313,.398,.711
328EdE SpiezioSpiezio3B328‌‌‌,1971,SD,97,308,16,71,10,1,7,36,22,50,6,5,.231,.286,.338,.624
328CoryC SpangenbergSpangenberg2B328‌‌‌,2018,SD,116,298,35,70,9,4,7,25,25,108,6,1,.235,.298,.362,.660
328JorgeJ AlfaroAlfaroC328‌‌‌,2022,SD,82,256,25,63,14,0,7,40,11,98,1,0,.246,.285,.383,.668
328DaveD CampbellCampbell2B328‌‌‌,1971,SD,108,365,38,83,14,2,7,29,37,75,9,6,.227,.299,.334,.633
328OrlandoO HudsonHudson2B328‌‌‌,2011,SD,119,398,54,98,15,3,7,43,49,84,19,3,.246,.329,.352,.681
328TyT FranceFrance3B328‌‌‌,2019,SD,69,184,20,43,8,1,7,24,9,49,0,2,.234,.294,.402,.696
328JuricksonJ ProfarProfarLF328‌‌‌,2024,SD,55,183,32,60,10,0,7,32,29,30,3,2,.328,.426,.497,.923
328WillieW McCoveyMcCovey1B328‌‌‌,1976,SD,71,202,20,41,9,0,7,36,21,39,0,0,.203,.281,.351,.632
328EdgarE GonzalezGonzalez2B328‌‌‌,2008,SD,111,325,38,89,15,0,7,33,25,76,1,3,.274,.329,.385,.714
328KyleK BlanksBlanksLF328‌‌‌,2011,SD,55,170,21,39,7,1,7,26,16,51,2,0,.229,.300,.406,.706
328OscarO GambleGambleRF328‌‌‌,1978,SD,126,375,46,103,15,3,7,47,51,45,1,2,.275,.366,.387,.753
328ChaseC HeadleyHeadley3B328‌‌‌,2014,SD,77,279,27,64,12,1,7,32,22,73,4,1,.229,.296,.355,.651
328RobertoR AlomarAlomar2B328‌‌‌,1989,SD,158,623,82,184,27,1,7,56,53,76,42,17,.295,.347,.376,.723
328ErickE AybarAybarSS328‌‌‌,2017,SD,108,333,37,78,15,1,7,22,28,57,11,4,.234,.300,.348,.648
328TonyT GwynnGwynnRF328‌‌‌,1993,SD,122,489,70,175,41,3,7,59,36,19,14,1,.358,.398,.497,.895
328ChrisC JonesJonesX328‌‌‌,1997,SD,92,152,24,37,9,0,7,25,16,45,7,2,.243,.322,.441,.763
328JohnnyJ JeterJeterCF328‌‌‌,1972,SD,110,326,25,72,4,3,7,21,18,92,11,5,.221,.266,.316,.582
328TerrmelT SledgeSledgeLF328‌‌‌,2007,SD,100,200,22,42,9,0,7,23,27,60,1,2,.210,.310,.360,.670
328BradB AusmusAusmusC328‌‌‌,1994,SD,101,327,45,82,12,1,7,24,30,63,5,1,.251,.314,.358,.672
328CitoC GastonGastonRF328‌‌‌,1972,SD,111,379,30,102,14,0,7,44,22,76,0,2,.269,.313,.361,.674
328IvanI MurrellMurrellLF328‌‌‌,1971,SD,103,255,23,60,6,3,7,24,7,60,5,2,.235,.263,.365,.628
328MikeM PagliaruloPagliarulo3B328‌‌‌,1990,SD,128,398,29,101,23,2,7,38,39,66,1,3,.254,.322,.374,.696
328FranchyF CorderoCorderoLF328‌‌‌,2018,SD,40,139,19,33,5,1,7,19,14,55,5,2,.237,.307,.439,.746
