0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
834EdE KonetchyKonetchy1B834‌‌‌,1914,PIT,154,563,56,140,23,9,4,51,32,48,20,--,.249,.291,.343,.634
834ErvE BrameBrameP834‌‌‌,1929,PIT,59,116,9,36,8,1,4,25,2,7,0,--,.310,.322,.500,.822
834AdamA ComoroskyComoroskyLF834‌‌‌,1932,PIT,108,370,54,106,18,4,4,46,25,20,7,--,.286,.337,.389,.726
834JeffJ KingKing3B834‌‌‌,1991,PIT,33,109,16,26,1,1,4,18,14,15,3,1,.239,.328,.376,.704
834FrankF KillenKillenP834‌‌‌,1893,PIT,55,171,35,47,6,6,4,30,22,28,1,--,.275,.358,.450,.808
834FrankF ColmanColman1B834‌‌‌,1945,PIT,77,153,18,32,11,1,4,30,9,16,0,--,.209,.253,.373,.626
834MarkM JohnsonJohnson1B834‌‌‌,1997,PIT,78,219,30,47,10,0,4,29,43,78,1,1,.215,.345,.315,.660
834JimJ RussellRussellLF834‌‌‌,1943,PIT,146,533,81,138,19,11,4,44,77,67,12,--,.259,.354,.358,.712
834PepP YoungYoung2B834‌‌‌,1938,PIT,149,562,58,156,36,5,4,79,40,64,7,--,.278,.329,.381,.710
834AlA RubelingRubeling2B834‌‌‌,1944,PIT,92,184,22,45,7,2,4,30,19,19,4,--,.245,.322,.370,.692
834StanS RojekRojekSS834‌‌‌,1948,PIT,156,641,85,186,27,5,4,51,61,41,24,--,.290,.355,.367,.722
834JoshJ HarrisonHarrison3B834‌‌‌,2015,PIT,114,418,57,120,29,1,4,28,19,71,10,8,.287,.327,.390,.717
834JoshJ HarrisonHarrison2B834‌‌‌,2016,PIT,131,487,57,138,25,7,4,59,18,76,19,4,.283,.311,.388,.699
834DixieD HowellHowellC834‌‌‌,1947,PIT,76,214,23,59,11,0,4,25,27,34,1,--,.276,.357,.383,.740
834BillB RobinsonRobinsonX834‌‌‌,1982,PIT,31,71,8,17,3,0,4,12,5,19,0,1,.239,.286,.451,.737
834TedT BeardBeardRF834‌‌‌,1950,PIT,61,177,32,41,6,2,4,12,27,45,3,--,.232,.333,.356,.689
834BillB HinchmanHinchmanRF834‌‌‌,1916,PIT,152,555,64,175,18,16,4,76,54,61,10,--,.315,.378,.427,.805
834HamH HyattHyatt1B834‌‌‌,1913,PIT,64,81,8,27,6,2,4,16,3,8,0,--,.333,.372,.605,.977
834RobertoR ClementeClementeRF834‌‌‌,1959,PIT,105,432,60,128,17,7,4,50,15,51,2,3,.296,.322,.396,.718
834RobertoR ClementeClementeRF834‌‌‌,1957,PIT,111,451,42,114,17,7,4,30,23,45,0,4,.253,.288,.348,.636
834JermaineJ AllensworthAllensworthCF834‌‌‌,1996,PIT,61,229,32,60,9,3,4,31,23,50,11,6,.262,.337,.380,.717
834ChiefC WilsonWilsonRF834‌‌‌,1910,PIT,146,536,59,148,14,13,4,50,21,68,8,--,.276,.312,.373,.685
834ChiefC WilsonWilsonRF834‌‌‌,1909,PIT,154,569,64,155,22,12,4,59,19,,17,--,.272,.303,.374,.677
834CulleyC RikardRikardRF834‌‌‌,1947,PIT,109,324,57,93,16,4,4,32,50,39,1,--,.287,.384,.398,.782
