0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
444DontrelleD WillisWillisP444‌‌‌,2003,FLA,27,58,2,14,2,0,1,4,3,8,0,0,.241,.279,.328,.607
444ToddT LindenLindenX444‌‌‌,2007,FLA,85,129,15,35,7,1,1,8,14,36,4,0,.271,.347,.364,.711
444MarioM DiazDiazX444‌‌‌,1995,FLA,49,87,5,20,3,0,1,6,1,12,0,0,.230,.239,.299,.538
444HendersonH AlvarezAlvarezP444‌‌‌,2013,MIA,17,30,2,9,3,0,1,6,0,12,0,0,.300,.290,.500,.790
444JordanJ GroshansGroshans3B444‌‌‌,2022,MIA,17,61,9,16,0,0,1,2,4,13,0,0,.262,.308,.311,.619
444BrettB HayesHayesX444‌‌‌,2009,FLA,14,11,5,3,1,0,1,2,0,4,0,0,.273,.333,.636,.969
444EdE LucasLucas2B444‌‌‌,2014,MIA,69,179,19,45,5,0,1,9,8,48,1,0,.251,.283,.296,.579
444MikeM MordecaiMordecaiX444‌‌‌,2004,FLA,69,84,7,19,3,0,1,5,6,18,0,1,.226,.278,.298,.576
444JerryJ BrowneBrowne2B444‌‌‌,1995,FLA,77,184,21,47,4,0,1,17,25,20,1,1,.255,.346,.293,.639
444BrianB BanksBanksX444‌‌‌,2002,FLA,20,28,3,9,1,0,1,4,1,6,0,0,.321,.345,.464,.809
444LuisL CastilloCastillo2B444‌‌‌,1998,FLA,44,153,21,31,3,2,1,10,22,33,3,0,.203,.307,.268,.575
444NickN GreenGreenSS444‌‌‌,2013,MIA,18,55,4,13,2,0,1,6,3,14,0,0,.236,.302,.327,.629
444ScottS CousinsCousinsX444‌‌‌,2012,MIA,53,86,7,14,4,1,1,3,4,24,1,1,.163,.200,.267,.467
444ScottS CousinsCousinsX444‌‌‌,2011,FLA,48,52,5,7,1,0,1,4,6,21,1,1,.135,.224,.212,.436
444WilW CorderoCordero1B444‌‌‌,2004,FLA,27,66,6,13,3,0,1,6,3,19,1,0,.197,.250,.288,.538
444DavidD WeathersWeathersP444‌‌‌,1996,FLA,32,19,1,3,0,0,1,2,0,13,0,0,.158,.200,.316,.516
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
444MikeM RedmondRedmondC444‌‌‌,1999,FLA,84,242,22,73,9,0,1,27,26,34,0,0,.302,.381,.351,.732
444MartínM PradoPrado3B444‌‌‌,2018,MIA,54,197,16,48,9,0,1,18,11,35,1,1,.244,.287,.305,.592
444LukeL WilliamsWilliamsX444‌‌‌,2022,MIA,71,115,20,27,4,1,1,3,9,40,11,4,.235,.290,.313,.603
444WaltW WeissWeissSS444‌‌‌,1993,FLA,158,500,50,133,14,2,1,39,79,73,7,3,.266,.367,.308,.675
444RussR MormanMorman1B444‌‌‌,1994,FLA,13,33,2,7,0,1,1,2,2,9,0,0,.212,.278,.364,.642
444JoeJ PanikPanikX444‌‌‌,2021,MIA,53,122,8,21,3,0,1,7,9,20,2,0,.172,.241,.221,.462
444DennisD CookCookP444‌‌‌,1997,FLA,61,9,2,5,0,0,1,2,0,0,0,0,.556,.556,.889,1.445
444PrestonP WilsonWilsonCF444‌‌‌,1998,FLA,14,31,4,2,0,0,1,1,4,13,0,0,.065,.194,.161,.355
444JakeJ MarisnickMarisnickCF444‌‌‌,2013,MIA,40,109,6,20,2,1,1,5,6,27,3,1,.183,.231,.248,.479
444JoséJ FernándezFernándezP444‌‌‌,2015,MIA,11,18,2,3,1,0,1,2,0,4,0,0,.167,.167,.389,.556
444RonR TingleyTingleyC444‌‌‌,1994,FLA,19,52,4,9,3,1,1,2,5,18,0,0,.173,.246,.327,.573
444CarlosC ZambranoZambranoP444‌‌‌,2012,MIA,35,34,3,6,0,0,1,2,0,8,0,0,.176,.176,.265,.441
444MiguelM RojasRojasSS444‌‌‌,2017,MIA,90,272,37,79,16,2,1,26,27,32,2,1,.290,.361,.375,.736
